year,month,day,hour,MN,Hs,T,wind direction
2010,2,15,15,0,2.52,8.26,297.76
2010,2,15,18,0,2.85,9.71,296.83
2010,2,15,21,0,2.77,9.62,298.11
2010,2,16,0,0,2.6,9.52,301.76
2010,2,16,3,0,2.49,9.62,287.02
2010,2,16,6,0,2.48,9.71,277.12
2010,2,16,9,0,2.5,10.53,158.2
2010,2,16,12,0,2.47,10.64,202.52
2010,2,16,15,0,2.41,10.53,202.11
2010,2,16,18,0,2.43,13.33,133.15
2010,2,16,21,0,2.29,11.63,107.35
2010,2,17,0,0,2.16,11.24,78.96
2010,2,17,3,0,1.99,10.87,63.43
2010,2,17,6,0,1.82,10,62.9
2010,2,17,9,0,1.74,8.4,62.1
2010,2,17,12,0,1.75,8.47,46.12
2010,2,17,15,0,1.82,8.62,24.3
2010,2,17,18,0,1.84,10.87,356.19
2010,2,17,21,0,1.99,10.42,20.85
2010,2,18,0,0,2.13,10.2,8.84
2010,2,18,3,0,2.21,10.31,346.61
2010,2,18,6,0,2.45,10.2,359.01
2010,2,18,9,0,2.66,13.33,32.07
2010,2,18,12,0,2.86,10.99,133.03
2010,2,18,15,0,2.71,10.53,315
2010,2,18,18,0,2.28,10.2,12.99
2010,2,18,21,0,1.98,13.89,342.9
2010,2,19,0,0,1.84,13.89,352.88
2010,2,19,3,0,1.81,13.7,13.67
2010,2,19,6,0,1.89,13.16,17.4
2010,2,19,9,0,2,12.82,22.09
2010,2,19,12,0,1.93,13.16,26.1
2010,2,19,15,0,1.78,13.16,0
2010,2,19,18,0,1.67,13.16,345.17
2010,2,19,21,0,1.67,12.66,324.46
2010,2,20,0,0,1.75,12.66,213.69
2010,2,20,3,0,1.83,12.35,185.53
2010,2,20,6,0,1.84,11.9,135.91
2010,2,20,9,0,1.78,10.31,127.79
2010,2,20,12,0,1.67,12.35,235.41
2010,2,20,15,0,1.56,9.26,238.5
2010,2,20,18,0,1.42,12.35,212.74
2010,2,20,21,0,1.29,12.2,189.21
2010,2,21,0,0,1.25,12.05,167.47
2010,2,21,3,0,1.19,11.76,157.01
2010,2,21,6,0,1.18,11.24,143.84
2010,2,21,9,0,1.18,11.11,126.87
2010,2,21,12,0,1.54,11.63,131.88
2010,2,21,15,0,1.71,11.24,106.39
2010,2,21,18,0,1.57,10.42,108.82
2010,2,21,21,0,1.53,10.87,104.35
2010,2,22,0,0,1.57,10.75,90
2010,2,22,3,0,1.62,11.9,81.74
2010,2,22,6,0,1.63,11.49,70.67
2010,2,22,9,0,1.57,11.9,67.83
2010,2,22,12,0,1.42,10.31,109.13
2010,2,22,15,0,1.3,9.62,96.12
2010,2,22,18,0,1.25,9.17,99.31
2010,2,22,21,0,1.28,12.2,122.4
2010,2,23,0,0,1.31,12.2,128.33
2010,2,23,3,0,1.36,12.2,124.22
2010,2,23,6,0,1.38,12.2,112.62
2010,2,23,9,0,1.36,12.05,112.68
2010,2,23,12,0,1.31,9.8,107.74
2010,2,23,15,0,1.32,9.52,95.71
2010,2,23,18,0,1.42,4.78,97.89
2010,2,23,21,0,1.74,5.26,90.49
2010,2,24,0,0,1.98,5.75,78.6
2010,2,24,3,0,2.02,5.81,69.66
2010,2,24,6,0,2.19,5.85,57.76
2010,2,24,9,0,2.4,5.95,56.07
2010,2,24,12,0,2.73,6.33,53.77
2010,2,24,15,0,2.73,6.54,46.52
2010,2,24,18,0,2.57,6.9,43
2010,2,24,21,0,2.37,7.41,42.48
2010,2,25,0,0,2.21,7.63,41.54
2010,2,25,3,0,2.1,7.81,44.59
2010,2,25,6,0,2.19,8.2,45.84
2010,2,25,9,0,2.76,9.09,47.05
2010,2,25,12,0,3.6,10,41.3
2010,2,25,15,0,4.19,10.99,28.52
2010,2,25,18,0,4.18,11.11,33.34
2010,2,25,21,0,3.87,11.36,71.92
2010,2,26,0,0,3.75,11.63,105.26
2010,2,26,3,0,3.61,11.76,101.63
2010,2,26,6,0,3.23,11.49,78.11
2010,2,26,9,0,3.04,10.99,73.47
2010,2,26,12,0,3.41,10.64,55.77
2010,2,26,15,0,3.46,9.8,58.7
2010,2,26,18,0,2.92,8.93,64.93
2010,2,26,21,0,2.71,6.06,69.78
2010,2,27,0,0,2.58,6.17,74.22
2010,2,27,3,0,2.69,6.41,79.2
2010,2,27,6,0,2.69,6.45,87.72
2010,2,27,9,0,2.47,6.41,98.71
2010,2,27,12,0,2.21,6.37,105.88
2010,2,27,15,0,1.86,6.21,109.69
2010,2,27,18,0,1.66,5.81,110.56
2010,2,27,21,0,1.64,5.75,115.37
2010,2,28,0,0,1.63,5.81,113.81
2010,2,28,3,0,1.43,5.68,112.57
2010,2,28,6,0,1.2,5.29,115.38
2010,2,28,9,0,1.01,10.31,118.61
2010,2,28,12,0,0.81,10.2,123.69
2010,2,28,15,0,0.68,9.9,76.76
2010,2,28,18,0,0.66,9.43,90
2010,2,28,21,0,0.75,6.71,174.14
2010,3,1,0,0,0.82,9.35,184.09
2010,3,1,3,0,0.95,9.01,206.57
2010,3,1,6,0,0.98,7.94,279.78
2010,3,1,9,0,1,7.69,295.35
2010,3,1,12,0,0.99,7.35,312.51
2010,3,1,15,0,0.94,6.99,25.71
2010,3,1,18,0,0.88,6.94,71.57
2010,3,1,21,0,0.82,6.9,112.48
2010,3,2,0,0,0.78,6.67,127.75
2010,3,2,3,0,0.74,7.81,116.57
2010,3,2,6,0,0.75,7.75,111.16
2010,3,2,9,0,0.88,7.69,116.57
2010,3,2,12,0,0.78,7.69,132.4
2010,3,2,15,0,0.75,7.75,144.04
2010,3,2,18,0,0.74,7.69,131.92
2010,3,2,21,0,0.76,7.69,136.02
2010,3,3,0,0,0.8,10.2,144.46
2010,3,3,3,0,0.83,10.1,146.66
2010,3,3,6,0,0.82,10,149.6
2010,3,3,9,0,0.81,10,151.61
2010,3,3,12,0,0.81,9.62,163.52
2010,3,3,15,0,0.84,9.09,169.18
2010,3,3,18,0,0.81,8.7,185.6
2010,3,3,21,0,0.78,8.55,205.6
2010,3,4,0,0,0.78,8.4,347.76
2010,3,4,3,0,1.41,7.69,342.26
2010,3,4,6,0,1.45,6.9,339.62
2010,3,4,9,0,1.47,6.37,346.31
2010,3,4,12,0,1.4,6.33,330.95
2010,3,4,15,0,1.35,6.29,300.96
2010,3,4,18,0,1.53,13.51,14.83
2010,3,4,21,0,1.89,13.33,10.12
2010,3,5,0,0,2.09,12.66,0
2010,3,5,3,0,2.18,12.2,340.14
2010,3,5,6,0,2.16,11.63,323.39
2010,3,5,9,0,2.08,11.36,310.97
2010,3,5,12,0,1.99,11.11,316.33
2010,3,5,15,0,1.91,10.87,317.66
2010,3,5,18,0,1.84,10.31,317.02
2010,3,5,21,0,1.77,10.1,320.44
2010,3,6,0,0,1.69,9.9,324.93
2010,3,6,3,0,1.63,9.52,325.01
2010,3,6,6,0,1.55,9.26,328.78
2010,3,6,9,0,1.52,9.17,326.31
2010,3,6,12,0,1.5,15.15,341.57
2010,3,6,15,0,1.49,14.71,45
2010,3,6,18,0,1.49,14.08,82.57
2010,3,6,21,0,1.47,13.7,103.24
2010,3,7,0,0,1.41,13.33,124.59
2010,3,7,3,0,1.35,13.16,141.58
2010,3,7,6,0,1.32,12.66,148.84
2010,3,7,9,0,1.29,12.35,159.83
2010,3,7,12,0,1.22,12.2,170.91
2010,3,7,15,0,1.09,12.05,158.68
2010,3,7,18,0,0.96,11.63,160.71
2010,3,7,21,0,0.84,11.36,171.25
2010,3,8,0,0,0.69,11.24,156.3
2010,3,8,3,0,0.56,11.11,171.87
2010,3,8,6,0,0.47,11.24,162.65
2010,3,8,9,0,0.47,12.05,164.74
2010,3,8,12,0,0.52,12.35,132.27
2010,3,8,15,0,0.58,12.2,112.31
2010,3,8,18,0,0.68,12.05,125.1
2010,3,8,21,0,0.77,11.36,131.31
2010,3,9,0,0,0.88,10.87,150.64
2010,3,9,3,0,0.96,10.42,152.65
2010,3,9,6,0,1,15.38,164.05
2010,3,9,9,0,1.01,14.93,181.85
2010,3,9,12,0,1.02,14.71,199.98
2010,3,9,15,0,1.03,14.49,266.19
2010,3,9,18,0,1.05,14.08,306.87
2010,3,9,21,0,1.08,13.89,188.13
2010,3,10,0,0,1.09,13.7,188.75
2010,3,10,3,0,1.1,13.51,217.57
2010,3,10,6,0,1.13,13.33,229.76
2010,3,10,9,0,1.15,13.16,202.83
2010,3,10,12,0,1.18,12.82,202.62
2010,3,10,15,0,1.2,12.66,243.43
2010,3,10,18,0,1.22,12.5,270
2010,3,10,21,0,1.22,12.35,245.56
2010,3,11,0,0,1.22,12.2,259.22
2010,3,11,3,0,1.2,11.9,255.96
2010,3,11,6,0,1.19,11.63,250.82
2010,3,11,9,0,1.21,11.49,270.97
2010,3,11,12,0,1.33,11.36,268.43
2010,3,11,15,0,1.43,11.24,261.6
2010,3,11,18,0,1.64,11.24,276.14
2010,3,11,21,0,1.67,11.11,329.42
2010,3,12,0,0,1.63,10.87,323.91
2010,3,12,3,0,1.61,10.53,334.8
2010,3,12,6,0,1.68,10.31,3.09
2010,3,12,9,0,1.74,10.1,6.25
2010,3,12,12,0,1.7,9.9,0
2010,3,12,15,0,1.58,9.43,0
2010,3,12,18,0,1.47,9.26,2.91
2010,3,12,21,0,1.36,9.09,345.32
2010,3,13,0,0,1.26,8.77,308.66
2010,3,13,3,0,1.2,8.55,314.27
2010,3,13,6,0,1.24,8.47,312.8
2010,3,13,9,0,1.32,8.4,309.61
2010,3,13,12,0,1.34,8.33,307.33
2010,3,13,15,0,1.34,7.63,284.04
2010,3,13,18,0,1.33,7.41,288.19
2010,3,13,21,0,1.38,7.3,292.09
2010,3,14,0,0,1.47,7.14,282.68
2010,3,14,3,0,1.52,7.14,278.64
2010,3,14,6,0,1.54,7.14,285.84
2010,3,14,9,0,1.57,7.3,282.84
2010,3,14,12,0,1.59,7.75,292.5
2010,3,14,15,0,1.55,8.13,275.79
2010,3,14,18,0,1.5,8.06,265.43
2010,3,14,21,0,1.47,7.81,258.15
2010,3,15,0,0,1.54,7.41,262.8
2010,3,15,3,0,1.64,6.76,268.84
2010,3,15,6,0,1.67,6.9,265.83
2010,3,15,9,0,1.69,7.3,268.62
2010,3,15,12,0,1.64,8.06,264.67
2010,3,15,15,0,1.49,8,263.12
2010,3,15,18,0,1.38,9.35,258.11
2010,3,15,21,0,1.29,9.26,235.56
2010,3,16,0,0,1.21,9.09,189.46
2010,3,16,3,0,1.13,8.62,159.27
2010,3,16,6,0,1.12,8.4,148.13
2010,3,16,9,0,1.3,13.89,157.99
2010,3,16,12,0,1.52,13.51,177.51
2010,3,16,15,0,1.57,12.82,172.87
2010,3,16,18,0,1.43,12.5,153.03
2010,3,16,21,0,1.29,12.5,166.29
2010,3,17,0,0,1.44,13.16,176.85
2010,3,17,3,0,1.42,13.33,188.4
2010,3,17,6,0,1.23,13.16,198.67
2010,3,17,9,0,1.08,13.16,196.13
2010,3,17,12,0,1.21,12.82,201.91
2010,3,17,15,0,1.32,6.76,209.96
2010,3,17,18,0,1.42,8.2,202.25
2010,3,17,21,0,1.52,9.17,195.31
2010,3,18,0,0,1.61,11.24,189.87
2010,3,18,3,0,1.62,11.49,182.49
2010,3,18,6,0,1.59,11.49,170.22
2010,3,18,9,0,1.64,11.63,163.4
2010,3,18,12,0,1.75,11.49,164.97
2010,3,18,15,0,1.81,11.63,173.99
2010,3,18,18,0,1.96,12.05,199.35
2010,3,18,21,0,3.36,11.63,227.22
2010,3,19,0,0,4.08,12.05,236.22
2010,3,19,3,0,3.72,11.9,237.96
2010,3,19,6,0,3.53,11.36,242.06
2010,3,19,9,0,3.49,11.11,249.59
2010,3,19,12,0,3.28,11.11,252.65
2010,3,19,15,0,3.1,10.99,254.6
2010,3,19,18,0,2.92,10.42,267.24
2010,3,19,21,0,2.84,10.31,284.42
2010,3,20,0,0,2.72,10.31,299.25
2010,3,20,3,0,2.51,10.2,318.18
2010,3,20,6,0,2.34,10,337.22
2010,3,20,9,0,2.23,9.52,339.57
2010,3,20,12,0,2.12,9.35,338.01
2010,3,20,15,0,2,9.26,327.72
2010,3,20,18,0,1.91,9.09,309.4
2010,3,20,21,0,1.85,8.93,270
2010,3,21,0,0,1.79,9.17,187.94
2010,3,21,3,0,1.72,9.35,158.96
2010,3,21,6,0,1.63,9.35,153.07
2010,3,21,9,0,1.76,9.26,229.27
2010,3,21,12,0,1.56,9.09,223.42
2010,3,21,15,0,1.34,9.09,228.09
2010,3,21,18,0,1.21,9.01,193.39
2010,3,21,21,0,1.27,8.85,109.98
2010,3,22,0,0,1.46,11.9,141.34
2010,3,22,3,0,1.58,10.75,109.86
2010,3,22,6,0,1.67,10.64,120.53
2010,3,22,9,0,2.1,10.53,253.75
2010,3,22,12,0,2.55,10.31,225
2010,3,22,15,0,2.66,10,240.41
2010,3,22,18,0,2.37,10.2,253.7
2010,3,22,21,0,2.17,10.2,237.7
2010,3,23,0,0,2.02,10.1,200.71
2010,3,23,3,0,1.98,10,167.11
2010,3,23,6,0,2.01,10.1,165.4
2010,3,23,9,0,2.02,10.2,172.3
2010,3,23,12,0,2.11,10.64,177.9
2010,3,23,15,0,2.33,12.05,184.53
2010,3,23,18,0,2.18,11.49,192.7
2010,3,23,21,0,1.93,11.36,172.75
2010,3,24,0,0,1.79,11.24,175.14
2010,3,24,3,0,1.71,10.99,193.39
2010,3,24,6,0,1.63,10.87,170.79
2010,3,24,9,0,1.57,10.53,152.65
2010,3,24,12,0,1.53,10.42,223.64
2010,3,24,15,0,1.54,10.42,258.69
2010,3,24,18,0,1.57,10.53,242.18
2010,3,24,21,0,1.64,10.99,192.26
2010,3,25,0,0,1.73,11.11,126.25
2010,3,25,3,0,1.77,11.24,82.73
2010,3,25,6,0,1.79,11.11,63.43
2010,3,25,9,0,1.89,10.99,56.82
2010,3,25,12,0,2.12,10.75,65.6
2010,3,25,15,0,1.89,10.42,78.08
2010,3,25,18,0,1.74,10.31,88.36
2010,3,25,21,0,1.49,10.2,94.76
2010,3,26,0,0,1.36,10,75.2
2010,3,26,3,0,1.29,9.71,30.34
2010,3,26,6,0,1.26,9.62,324.46
2010,3,26,9,0,1.25,9.71,263.09
2010,3,26,12,0,1.26,9.8,293.33
2010,3,26,15,0,1.29,9.71,327.32
2010,3,26,18,0,1.55,7.69,341.31
2010,3,26,21,0,1.66,7.19,335.96
2010,3,27,0,0,1.65,7.35,325.01
2010,3,27,3,0,1.6,7.58,311.63
2010,3,27,6,0,1.49,7.58,285.33
2010,3,27,9,0,1.46,7.46,271.97
2010,3,27,12,0,1.48,6.67,284.71
2010,3,27,15,0,1.74,13.33,282.77
2010,3,27,18,0,1.92,13.16,302.35
2010,3,27,21,0,2.54,12.99,292.05
2010,3,28,0,0,3.09,14.49,276.6
2010,3,28,3,0,3.24,13.7,270.56
2010,3,28,6,0,3.12,13.16,14.04
2010,3,28,9,0,3.43,12.05,13.5
2010,3,28,12,0,2.91,11.11,309.13
2010,3,28,15,0,2.33,10.75,315
2010,3,28,18,0,1.9,10.1,350.38
2010,3,28,21,0,1.66,10,38.33
2010,3,29,0,0,1.61,9.52,40.19
2010,3,29,3,0,1.69,9.26,34.26
2010,3,29,6,0,1.78,9.09,32.25
2010,3,29,9,0,1.86,5.75,41.54
2010,3,29,12,0,1.75,5.81,47.03
2010,3,29,15,0,1.68,5.62,53.02
2010,3,29,18,0,1.82,5.29,51.03
2010,3,29,21,0,2.01,5.49,47.05
2010,3,30,0,0,2.18,5.85,35.59
2010,3,30,3,0,2.6,6.37,24.94
2010,3,30,6,0,2.94,6.85,19.68
2010,3,30,9,0,3.08,7.14,16.34
2010,3,30,12,0,3.64,7.69,29.66
2010,3,30,15,0,4.39,8.55,28.8
2010,3,30,18,0,5.47,9.62,24.38
2010,3,30,21,0,5.6,10,23.34
2010,3,31,0,0,5.04,9.62,9.72
2010,3,31,3,0,4.48,9.35,359.65
2010,3,31,6,0,3.91,8.93,351.34
2010,3,31,9,0,3.52,8.47,346.71
2010,3,31,12,0,3.33,8.26,342.52
2010,3,31,15,0,3.69,8.26,352.52
2010,3,31,18,0,4.51,9.43,337.49
2010,3,31,21,0,4.59,10.2,324.21
2010,4,1,0,0,4.38,9.9,316.24
2010,4,1,3,0,4.12,9.35,313.75
2010,4,1,6,0,3.69,9.01,306.48
2010,4,1,9,0,3.31,8.47,297.12
2010,4,1,12,0,2.59,10.99,279.78
2010,4,1,15,0,2.26,10.99,287.1
2010,4,1,18,0,2.08,10.53,111.8
2010,4,1,21,0,1.98,10.31,115.51
2010,4,2,0,0,1.9,10.2,107.82
2010,4,2,3,0,1.86,10,97.33
2010,4,2,6,0,1.83,9.8,90
2010,4,2,9,0,1.78,9.52,89.4
2010,4,2,12,0,1.9,9.26,67.07
2010,4,2,15,0,1.77,9.09,54.64
2010,4,2,18,0,2.22,5.38,32.86
2010,4,2,21,0,2.59,5.92,29.59
2010,4,3,0,0,2.9,6.58,23.3
2010,4,3,3,0,3.06,7.25,17.53
2010,4,3,6,0,3.05,7.52,13.31
2010,4,3,9,0,2.92,7.46,3.85
2010,4,3,12,0,2.32,10.53,356.71
2010,4,3,15,0,2.22,10.2,348.04
2010,4,3,18,0,2.73,7.3,344.83
2010,4,3,21,0,2.57,7.69,332.02
2010,4,4,0,0,2.17,7.41,323.71
2010,4,4,3,0,1.92,6.9,310.6
2010,4,4,6,0,1.91,9.9,304.35
2010,4,4,9,0,1.82,9.62,286.07
2010,4,4,12,0,1.75,9.52,247.46
2010,4,4,15,0,1.68,9.43,224.41
2010,4,4,18,0,1.61,9.26,177.85
2010,4,4,21,0,1.63,9.17,164.34
2010,4,5,0,0,1.82,8.7,166.4
2010,4,5,3,0,1.91,9.52,165.96
2010,4,5,6,0,1.88,10.53,193.67
2010,4,5,9,0,2.45,10.53,196.55
2010,4,5,12,0,2.69,11.36,193.24
2010,4,5,15,0,2.76,12.2,181.25
2010,4,5,18,0,2.81,12.82,182.86
2010,4,5,21,0,2.64,12.99,191.89
2010,4,6,0,0,2.36,12.82,186.52
2010,4,6,3,0,2.29,12.82,174.35
2010,4,6,6,0,2.21,12.5,170.17
2010,4,6,9,0,2.07,12.35,176.53
2010,4,6,12,0,1.94,12.5,198.97
2010,4,6,15,0,1.91,12.35,244.84
2010,4,6,18,0,1.89,12.5,313.96
2010,4,6,21,0,2.29,12.66,293.63
2010,4,7,0,0,2.6,11.49,285.56
2010,4,7,3,0,2.64,11.24,287.74
2010,4,7,6,0,2.69,11.63,288.19
2010,4,7,9,0,2.79,12.05,276.71
2010,4,7,12,0,2.8,12.05,246.71
2010,4,7,15,0,2.77,12.05,238.39
2010,4,7,18,0,2.62,11.9,232.39
2010,4,7,21,0,2.48,11.36,226.76
2010,4,8,0,0,2.42,11.24,233
2010,4,8,3,0,2.31,10.99,235.27
2010,4,8,6,0,2.17,10.2,248.37
2010,4,8,9,0,2.04,10,240.38
2010,4,8,12,0,1.98,9.9,238.74
2010,4,8,15,0,1.98,9.9,249.35
2010,4,8,18,0,1.93,9.8,241.31
2010,4,8,21,0,1.85,10,221.53
2010,4,9,0,0,1.77,10.2,196.7
2010,4,9,3,0,1.71,10.31,172.69
2010,4,9,6,0,1.64,10.2,160.71
2010,4,9,9,0,1.56,10.1,158.68
2010,4,9,12,0,1.47,10.1,168.69
2010,4,9,15,0,1.4,9.9,308.66
2010,4,9,18,0,1.39,9.52,21.8
2010,4,9,21,0,1.41,9.71,135
2010,4,10,0,0,1.41,10.99,151.93
2010,4,10,3,0,1.38,11.76,149.22
2010,4,10,6,0,1.31,11.9,154.75
2010,4,10,9,0,1.25,11.9,159.57
2010,4,10,12,0,1.12,11.49,160.82
2010,4,10,15,0,1.05,11.24,352.41
2010,4,10,18,0,0.98,10.99,37.87
2010,4,10,21,0,0.92,10.87,83.88
2010,4,11,0,0,0.89,10.87,142
2010,4,11,3,0,0.85,11.24,164.29
2010,4,11,6,0,0.8,11.36,173.29
2010,4,11,9,0,0.76,11.24,100.01
2010,4,11,12,0,0.76,11.11,47.73
2010,4,11,15,0,0.79,10.99,45
2010,4,11,18,0,0.85,10.87,55.01
2010,4,11,21,0,0.93,10.75,45
2010,4,12,0,0,1,10.64,26.57
2010,4,12,3,0,1.05,10.42,62.45
2010,4,12,6,0,1.08,10.31,80.13
2010,4,12,9,0,1.09,10.2,29.25
2010,4,12,12,0,1.09,10.1,39.09
2010,4,12,15,0,1.1,10,25.2
2010,4,12,18,0,1.12,9.71,23.84
2010,4,12,21,0,1.1,9.43,22.52
2010,4,13,0,0,1.07,9.35,23.84
2010,4,13,3,0,1.11,9.35,19.98
2010,4,13,6,0,1.28,9.35,28.18
2010,4,13,9,0,1.24,10.87,91.68
2010,4,13,12,0,1.19,10.53,61.48
2010,4,13,15,0,1.2,10.31,55.01
2010,4,13,18,0,1.21,10,44.14
2010,4,13,21,0,1.2,9.71,49.03
2010,4,14,0,0,1.18,9.43,63.97
2010,4,14,3,0,1.14,9.26,87.14
2010,4,14,6,0,1.14,9.17,110.07
2010,4,14,9,0,1.09,9.01,112.38
2010,4,14,12,0,1.05,8.55,83.99
2010,4,14,15,0,1,8.4,54.25
2010,4,14,18,0,0.97,8.2,11.77
2010,4,14,21,0,1,11.11,13.82
2010,4,15,0,0,1.21,10.87,5.55
2010,4,15,3,0,1.39,10.53,13.06
2010,4,15,6,0,1.48,10.31,21.18
2010,4,15,9,0,1.61,10.1,21.57
2010,4,15,12,0,1.46,9.8,27.72
2010,4,15,15,0,1.32,9.52,22.11
2010,4,15,18,0,1.27,9.43,19.25
2010,4,15,21,0,1.26,9.35,21.8
2010,4,16,0,0,1.29,9.26,25.39
2010,4,16,3,0,1.31,9.09,31.89
2010,4,16,6,0,1.34,8.85,25.82
2010,4,16,9,0,1.39,10.2,17.65
2010,4,16,12,0,1.47,11.24,355.6
2010,4,16,15,0,1.52,11.24,336.8
2010,4,16,18,0,1.52,10.99,317.73
2010,4,16,21,0,1.47,10,296.57
2010,4,17,0,0,1.39,9.52,268.49
2010,4,17,3,0,1.3,9.26,263.12
2010,4,17,6,0,1.33,9.01,261.87
2010,4,17,9,0,1.43,8.7,258.23
2010,4,17,12,0,1.57,8.47,265.91
2010,4,17,15,0,1.75,8.7,256.15
2010,4,17,18,0,1.87,10,258.34
2010,4,17,21,0,1.88,9.8,298.07
2010,4,18,0,0,1.94,10.99,4.18
2010,4,18,3,0,1.98,10.87,3.99
2010,4,18,6,0,1.9,10.1,3.81
2010,4,18,9,0,1.76,9.71,31.91
2010,4,18,12,0,1.72,9.43,45.56
2010,4,18,15,0,1.71,9.35,30.96
2010,4,18,18,0,1.68,9.17,20.77
2010,4,18,21,0,1.62,8.77,21.3
2010,4,19,0,0,1.52,8.77,25.2
2010,4,19,3,0,1.43,8.55,19.06
2010,4,19,6,0,1.35,8.47,8.67
2010,4,19,9,0,1.23,8.33,8.91
2010,4,19,12,0,1.11,8.2,287.82
2010,4,19,15,0,1.02,8.06,269.05
2010,4,19,18,0,1.16,8,268.15
2010,4,19,21,0,1.65,5.43,280.91
2010,4,20,0,0,2.21,7.09,309.36
2010,4,20,3,0,2.64,9.09,351.96
2010,4,20,6,0,2.53,9.43,350.77
2010,4,20,9,0,2.32,9.26,346.89
2010,4,20,12,0,2.42,9.35,337.44
2010,4,20,15,0,2.41,10.53,344.67
2010,4,20,18,0,2.09,10.1,357.14
2010,4,20,21,0,1.83,9.52,3.37
2010,4,21,0,0,1.67,9.35,3.01
2010,4,21,3,0,1.56,9.26,347.91
2010,4,21,6,0,1.46,9.26,339.78
2010,4,21,9,0,1.37,9.26,288.43
2010,4,21,12,0,1.34,9.43,320.19
2010,4,21,15,0,1.31,10.1,326.31
2010,4,21,18,0,1.27,10.75,327.99
2010,4,21,21,0,1.23,10.87,225
2010,4,22,0,0,1.18,10.53,180
2010,4,22,3,0,1.12,10.1,183.69
2010,4,22,6,0,1.05,9.9,191.69
2010,4,22,9,0,0.96,9.52,227.73
2010,4,22,12,0,0.88,9.17,249.23
2010,4,22,15,0,0.92,6.58,261.16
2010,4,22,18,0,0.83,6.41,252.03
2010,4,22,21,0,0.96,12.05,262.06
2010,4,23,0,0,1.15,11.11,250.64
2010,4,23,3,0,1.29,10.2,197.35
2010,4,23,6,0,1.22,10,173.88
2010,4,23,9,0,1.13,9.52,170.13
2010,4,23,12,0,1.06,9.26,205.28
2010,4,23,15,0,1.01,9.17,161.03
2010,4,23,18,0,0.97,9.01,123.34
2010,4,23,21,0,0.92,8.47,127.41
2010,4,24,0,0,0.86,8.26,142
2010,4,24,3,0,0.77,7.52,157.62
2010,4,24,6,0,0.75,7.35,164.22
2010,4,24,9,0,0.65,7.35,160.67
2010,4,24,12,0,0.61,7.46,163.44
2010,4,24,15,0,0.56,7.3,143.97
2010,4,24,18,0,0.55,10.75,125.84
2010,4,24,21,0,0.6,10.53,122.55
2010,4,25,0,0,0.78,10.31,141.04
2010,4,25,3,0,0.81,10.2,141.98
2010,4,25,6,0,0.95,10,207.55
2010,4,25,9,0,1.45,6.02,221.73
2010,4,25,12,0,1.25,9.35,227.83
2010,4,25,15,0,1.22,9.35,234.13
2010,4,25,18,0,1.29,9.52,236.31
2010,4,25,21,0,1.28,9.71,240.88
2010,4,26,0,0,1.3,10.99,244.72
2010,4,26,3,0,1.26,10.99,240.87
2010,4,26,6,0,1.25,11.11,232.21
2010,4,26,9,0,1.26,11.36,229.82
2010,4,26,12,0,1.31,11.36,239.74
2010,4,26,15,0,1.32,11.24,238.32
2010,4,26,18,0,1.3,10.99,232.13
2010,4,26,21,0,1.27,10.75,188.62
2010,4,27,0,0,1.23,10.53,157.48
2010,4,27,3,0,1.16,10.42,165.38
2010,4,27,6,0,1.17,10.53,160.02
2010,4,27,9,0,1.27,10.75,156.5
2010,4,27,12,0,1.51,10.42,157.66
2010,4,27,15,0,1.62,10.2,173.42
2010,4,27,18,0,1.65,10,183.9
2010,4,27,21,0,1.65,10,184.24
2010,4,28,0,0,1.51,10.1,179.22
2010,4,28,3,0,1.41,10.31,182.15
2010,4,28,6,0,1.34,10.53,186.58
2010,4,28,9,0,1.3,10.42,200.89
2010,4,28,12,0,1.25,10.1,212.54
2010,4,28,15,0,1.16,9.71,229.86
2010,4,28,18,0,1.07,9.62,190.46
2010,4,28,21,0,1.23,9.52,233.59
2010,4,29,0,0,1.42,12.2,246.25
2010,4,29,3,0,1.39,12.2,236.67
2010,4,29,6,0,1.43,12.2,236.31
2010,4,29,9,0,1.56,12.2,233.59
2010,4,29,12,0,1.52,12.2,239.62
2010,4,29,15,0,1.52,8.13,237.05
2010,4,29,18,0,1.49,11.11,222.93
2010,4,29,21,0,1.46,10.99,228.9
2010,4,30,0,0,1.45,10.42,230.19
2010,4,30,3,0,1.42,10.2,236.79
2010,4,30,6,0,1.37,10.1,257.83
2010,4,30,9,0,1.36,10.2,275.83
2010,4,30,12,0,1.39,10.53,295.91
2010,4,30,15,0,1.4,10.75,308.16
2010,4,30,18,0,1.37,9.8,299.54
2010,4,30,21,0,1.37,9.62,300.96
2010,5,1,0,0,1.42,9.71,267.95
2010,5,1,3,0,1.45,9.52,221.99
2010,5,1,6,0,1.46,9.35,164.36
2010,5,1,9,0,1.46,9.09,86.27
2010,5,1,12,0,1.44,8.62,20.73
2010,5,1,15,0,1.45,8.33,28.2
2010,5,1,18,0,1.58,8.13,41.86
2010,5,1,21,0,1.55,7.46,47.41
2010,5,2,0,0,1.59,7.52,39.99
2010,5,2,3,0,1.82,6.99,13.77
2010,5,2,6,0,1.8,6.41,5.59
2010,5,2,9,0,1.64,5.95,8.23
2010,5,2,12,0,1.48,11.24,1.71
2010,5,2,15,0,1.33,11.11,338.7
2010,5,2,18,0,1.27,10.99,331.7
2010,5,2,21,0,1.66,10.87,350.82
2010,5,3,0,0,2.12,6.41,10.99
